0.71320879706799,2.62304962033041,-10
0.969824317953227,2.53356867538816,-9.97997997997998
1.21572038614074,2.41912064880642,-9.95995995995996
1.44848194729658,2.28094929059798,-9.93993993993994
1.66583488548079,2.12053051070014,-9.91991991991992
1.86566819120822,1.93955669859551,-9.8998998998999
2.0460544105721,1.73991894173936,-9.87987987987988
2.20526817789681,1.52368732892812,-9.85985985985986
2.34180265433253,1.29308954314227,-9.83983983983984
2.45438371644514,1.05048796467684,-9.81981981981982
2.54198176196845,0.798355519381703,-9.7997997997998
2.6038210242343,0.539250518438325,-9.77977977977978
2.63938631213241,0.275790745195437,-9.75975975975976
2.64842711851701,0.0106270510911898,-9.73973973973974
2.63095906651005,-0.253583273450869,-9.71971971971972
2.58726268988187,-0.514203086077742,-9.6996996996997
2.51787957035319,-0.768641671928176,-9.67967967967968
2.42360588099054,-1.0143804539687,-9.65965965965966
2.30548341059793,-1.24899787952725,-9.63963963963964
2.16478816888808,-1.47019323755936,-9.61961961961962
2.00301669599866,-1.67580917285087,-9.5995995995996
1.82187022237246,-1.86385267732024,-9.57957957957958
1.62323684592345,-2.03251435468443,-9.55955955955956
1.40917191256235,-2.1801857728252,-9.53953953953954
1.18187680337046,-2.30547473804949,-9.51951951951952
0.943676346824357,-2.40721834687173,-9.4994994994995
0.696995087345446,-2.48449369373828,-9.47947947947948
0.444332651955228,-2.53662613703019,-9.45945945945946
0.188238464866634,-2.56319505047756,-9.43943943943944
-0.068713934639165,-2.56403701254435,-9.41941941941942
-0.323952712755806,-2.53924641214198,-9.3993993993994
-0.574933441468613,-2.48917347494125,-9.37937937937938
-0.819164422234547,-2.41441974031833,-9.35935935935936
-1.05423138140379,-2.31583104433279,-9.33933933933934
-1.27782129304692,-2.19448808884331,-9.31931931931932
-1.48774509454998,-2.05169470067455,-9.2992992992993
-1.68195907234513,-1.88896390742294,-9.27927927927928
-1.85858470932679,-1.70800197780734,-9.25925925925926
-2.01592680171265,-1.51069059422521,-9.23923923923924
-2.15248967117529,-1.29906734317473,-9.21921921921922
-2.26699131780499,-1.07530472527556,-9.1991991991992
-2.35837538066415,-0.841687900612058,-9.17917917917918
-2.42582079514082,-0.600591396902397,-9.15915915915916
-2.46874905977343,-0.354455017454819,-9.13913913913914
-2.48682904946272,-0.105759192924205,-9.11911911911912
-2.47997933676428,0.142999974533451,-9.0990990990991
-2.44836800801678,0.389335724029779,-9.07907907907908
-2.39240998615415,0.630795455389792,-9.05905905905906
-2.3127618969255,0.864985107960901,-9.03903903903904
-2.2103145396546,1.08959285686407,-9.01901901901902
